SKU,Week_Start,Units_Sold,Revenue,Seasonal_Naive_Forecast
SKU019,2024-04-29,134,645859.9,
SKU019,2024-05-06,141,679598.85,
SKU019,2024-05-13,151,727797.35,
SKU019,2024-05-20,131,631400.35,
SKU019,2024-05-27,147,708517.95,
SKU019,2024-06-03,122,588021.7,
SKU019,2024-06-10,137,660319.45,
SKU019,2024-06-17,110,530183.5,
SKU019,2024-06-24,117,563922.45,
SKU019,2024-07-01,113,544643.05,
SKU019,2024-07-08,115,554282.75,
SKU019,2024-07-15,101,486804.85,
SKU019,2024-07-22,108,520543.80000000005,
SKU019,2024-07-29,115,554282.75,
SKU019,2024-08-05,89,428966.65,
SKU019,2024-08-12,93,448246.05,
SKU019,2024-08-19,104,501264.4,
SKU019,2024-08-26,102,491624.7,
SKU019,2024-09-02,104,501264.4,
SKU019,2024-09-09,108,520543.8,
SKU019,2024-09-16,80,385588.0,
SKU019,2024-09-23,97,467525.45,
SKU019,2024-09-30,81,390407.85,
SKU019,2024-10-07,93,448246.05000000005,
SKU019,2024-10-14,85,409687.25,
SKU019,2024-10-21,86,414507.1,
SKU019,2024-10-28,98,472345.3,
SKU019,2024-11-04,95,457885.75,
SKU019,2024-11-11,112,539823.2,
SKU019,2024-11-18,113,544643.0499999999,
SKU019,2024-11-25,110,530183.5,
SKU019,2024-12-02,120,578382.0,
SKU019,2024-12-09,97,467525.45,
SKU019,2024-12-16,106,510904.1,
SKU019,2024-12-23,86,414507.10000000003,
SKU019,2024-12-30,100,481985.0,101.0
SKU019,2025-01-06,114,549462.9,115.0
SKU019,2025-01-13,113,544643.05,103.0
SKU019,2025-01-20,115,554282.75,107.0
SKU019,2025-01-27,109,525363.65,136.0
SKU019,2025-02-03,95,457885.75,119.0
SKU019,2025-02-10,111,535003.35,117.0
SKU019,2025-02-17,132,636220.2,117.0
SKU019,2025-02-24,140,674779.0,132.0
SKU019,2025-03-03,143,689238.55,132.0
SKU019,2025-03-10,135,650679.75,137.0
SKU019,2025-03-17,127,612120.95,136.0
SKU019,2025-03-24,130,626580.5,135.0
SKU019,2025-03-31,132,636220.2,151.0
SKU019,2025-04-07,144,694058.4,135.0
SKU019,2025-04-14,135,650679.75,132.0
SKU019,2025-04-21,117,563922.45,139.0
SKU019,2025-04-28,127,612120.95,134.0
SKU019,2025-05-05,122,588021.7,141.0
SKU019,2025-05-12,112,539823.2,151.0
SKU019,2025-05-19,131,631400.35,131.0
SKU019,2025-05-26,130,626580.5,147.0
SKU019,2025-06-02,148,713337.8,122.0
SKU019,2025-06-09,115,554282.75,137.0
SKU019,2025-06-16,136,655499.6000000001,110.0
SKU019,2025-06-23,129,621760.65,117.0
SKU019,2025-06-30,94,453065.9,113.0
SKU019,2025-07-07,100,481985.0,115.0
SKU019,2025-07-14,111,535003.35,101.0
SKU019,2025-07-21,90,433786.5,108.0
SKU019,2025-07-28,116,559102.6,115.0
SKU019,2025-08-04,104,501264.4,89.0
SKU019,2025-08-11,106,510904.1,93.0
SKU019,2025-08-18,109,525363.65,104.0
SKU019,2025-08-25,93,448246.05,102.0
SKU019,2025-09-01,103,496444.55,104.0
SKU019,2025-09-08,76,366308.6,108.0
SKU019,2025-09-15,100,481985.0,80.0
SKU019,2025-09-22,105,506084.25,97.0
SKU019,2025-09-29,83,400047.55,81.0
SKU019,2025-10-06,92,443426.2,93.0
SKU019,2025-10-13,96,462705.6,85.0
SKU019,2025-10-20,84,404867.4,86.0
SKU019,2025-10-27,91,438606.35,98.0
SKU019,2025-11-03,103,496444.55,95.0
SKU019,2025-11-10,112,539823.2,112.0
SKU019,2025-11-17,110,530183.5,113.0
SKU019,2025-11-24,88,424146.80000000005,110.0
SKU019,2025-12-01,103,496444.55,120.0
SKU019,2025-12-08,96,462705.6,97.0
SKU019,2025-12-15,107,515723.95,106.0
SKU019,2025-12-22,104,501264.4,86.0
SKU019,2025-12-29,40,192794.0,100.0
SKU020,2024-01-01,92,358573.68,
SKU020,2024-01-08,102,397549.08,
SKU020,2024-01-15,100,389754.0,
SKU020,2024-01-22,92,358573.68,
SKU020,2024-01-29,94,366368.76,
SKU020,2024-02-05,118,459909.72,
SKU020,2024-02-12,114,444319.56,
SKU020,2024-02-19,108,420934.32,
SKU020,2024-02-26,117,456012.18,
SKU020,2024-03-04,120,467704.8,
SKU020,2024-03-11,123,479397.42,
SKU020,2024-03-18,119,463807.26,
SKU020,2024-03-25,104,405344.16000000003,
SKU020,2024-04-01,97,378061.38,
SKU020,2024-04-08,105,409241.7,
SKU020,2024-04-15,122,475499.88,
SKU020,2024-04-22,97,378061.38,
SKU020,2024-04-29,90,350778.6,
SKU020,2024-05-06,100,389754.0,
SKU020,2024-05-13,110,428729.4,
SKU020,2024-05-20,120,467704.80000000005,
SKU020,2024-05-27,117,456012.18,
SKU020,2024-06-03,104,405344.16,
SKU020,2024-06-10,127,494987.57999999996,
SKU020,2024-06-17,122,475499.88,
SKU020,2024-06-24,113,440422.02,
SKU020,2024-07-01,94,366368.76,
SKU020,2024-07-08,96,374163.83999999997,
SKU020,2024-07-15,112,436524.48,
SKU020,2024-07-22,97,378061.38,
SKU020,2024-07-29,102,397549.08,
SKU020,2024-08-05,88,342983.52,
SKU020,2024-08-12,96,374163.83999999997,
SKU020,2024-08-19,95,370266.3,
SKU020,2024-08-26,102,397549.08,
SKU020,2024-09-02,84,327393.36,
SKU020,2024-09-09,69,268930.26,
SKU020,2024-09-16,83,323495.82,
SKU020,2024-09-23,80,311803.2,
SKU020,2024-09-30,77,300110.58,
SKU020,2024-10-07,83,323495.82,
SKU020,2024-10-14,92,358573.68,
SKU020,2024-10-21,83,323495.82,
SKU020,2024-10-28,71,276725.34,
SKU020,2024-11-04,81,315700.74,
SKU020,2024-11-11,87,339085.98,
SKU020,2024-11-18,69,268930.26,
SKU020,2024-11-25,84,327393.36,
SKU020,2024-12-02,88,342983.52,
SKU020,2024-12-09,80,311803.2,
SKU020,2024-12-16,81,315700.74,
SKU020,2024-12-23,87,339085.98,
SKU020,2024-12-30,93,362471.22,92.0
SKU020,2025-01-06,83,323495.82,102.0
SKU020,2025-01-13,95,370266.3,100.0
SKU020,2025-01-20,100,389754.0,92.0
SKU020,2025-01-27,79,307905.66,94.0
SKU020,2025-02-03,93,362471.22,118.0
SKU020,2025-02-10,105,409241.7,114.0
SKU020,2025-02-17,97,378061.38,108.0
SKU020,2025-02-24,95,370266.3,117.0
SKU020,2025-03-03,119,463807.26,120.0
SKU020,2025-03-10,105,409241.69999999995,123.0
SKU020,2025-03-17,101,393651.54,119.0
SKU020,2025-03-24,111,432626.94,104.0
SKU020,2025-03-31,132,514475.28,97.0
SKU020,2025-04-07,107,417036.77999999997,105.0
SKU020,2025-04-14,117,456012.18,122.0
SKU020,2025-04-21,111,432626.94,97.0
SKU020,2025-04-28,107,417036.77999999997,90.0
SKU020,2025-05-05,115,448217.1,100.0
SKU020,2025-05-12,110,428729.4,110.0
SKU020,2025-05-19,105,409241.7,120.0
SKU020,2025-05-26,112,436524.48,117.0
SKU020,2025-06-02,111,432626.93999999994,104.0
SKU020,2025-06-09,89,346881.06,127.0
SKU020,2025-06-16,116,452114.63999999996,122.0
SKU020,2025-06-23,104,405344.16000000003,113.0
SKU020,2025-06-30,104,405344.16000000003,94.0
SKU020,2025-07-07,89,346881.06,96.0
SKU020,2025-07-14,97,378061.38,112.0
SKU020,2025-07-21,96,374163.83999999997,97.0
SKU020,2025-07-28,69,268930.26,102.0
SKU020,2025-08-04,94,366368.76,88.0
SKU020,2025-08-11,87,339085.98,96.0
SKU020,2025-08-18,99,385856.46,95.0
SKU020,2025-08-25,74,288417.96,102.0
SKU020,2025-09-01,97,378061.38,84.0
SKU020,2025-09-08,91,354676.14,69.0
SKU020,2025-09-15,79,307905.66000000003,83.0
SKU020,2025-09-22,86,335188.44,80.0
SKU020,2025-09-29,75,292315.5,77.0
SKU020,2025-10-06,107,417036.78,83.0
SKU020,2025-10-13,74,288417.96,92.0
SKU020,2025-10-20,88,342983.52,83.0
SKU020,2025-10-27,101,393651.54,71.0
SKU020,2025-11-03,78,304008.12,81.0
SKU020,2025-11-10,92,358573.68,87.0
SKU020,2025-11-17,81,315700.74,69.0
SKU020,2025-11-24,97,378061.38,84.0
SKU020,2025-12-01,85,331290.9,88.0
SKU020,2025-12-08,82,319598.27999999997,80.0
SKU020,2025-12-15,74,288417.95999999996,81.0
SKU020,2025-12-22,99,385856.46,87.0
SKU020,2025-12-29,43,167594.22,93.0
SKU021,2024-01-01,50,385564.0,
SKU021,2024-01-08,65,501233.2,
SKU021,2024-01-15,51,393275.28,
SKU021,2024-01-22,50,385564.0,
SKU021,2024-01-29,71,547500.88,
SKU021,2024-02-05,54,416409.12,
SKU021,2024-02-12,67,516655.76,
SKU021,2024-02-19,71,547500.88,
SKU021,2024-02-26,68,524367.04,
SKU021,2024-03-04,79,609191.12,
SKU021,2024-03-11,77,593768.56,
SKU021,2024-03-18,59,454965.52,
SKU021,2024-03-25,65,501233.2,
SKU021,2024-04-01,54,416409.12,
SKU021,2024-04-08,62,478099.36,
SKU021,2024-04-15,80,616902.4,
SKU021,2024-04-22,74,570634.72,
SKU021,2024-04-29,79,609191.12,
SKU021,2024-05-06,67,516655.76,
SKU021,2024-05-13,70,539789.6,
SKU021,2024-05-20,61,470388.08,
SKU021,2024-05-27,73,562923.4400000001,
SKU021,2024-06-03,59,454965.52,
SKU021,2024-06-10,76,586057.28,
SKU021,2024-06-17,56,431831.68,
SKU021,2024-06-24,56,431831.68,
SKU021,2024-07-01,60,462676.8,
SKU021,2024-07-08,53,408697.84,
SKU021,2024-07-15,63,485810.64,
SKU021,2024-07-22,55,424120.4,
SKU021,2024-07-29,55,424120.4,
SKU021,2024-08-05,52,400986.56,
SKU021,2024-08-12,68,524367.04,
SKU021,2024-08-19,59,454965.52,
SKU021,2024-08-26,53,408697.83999999997,
SKU021,2024-09-02,52,400986.56,
SKU021,2024-09-09,55,424120.4,
SKU021,2024-09-16,48,370141.44,
SKU021,2024-09-23,61,470388.08,
SKU021,2024-09-30,50,385564.0,
SKU021,2024-10-07,39,300739.92,
SKU021,2024-10-14,43,331585.04,
SKU021,2024-10-21,55,424120.4,
SKU021,2024-10-28,58,447254.24,
SKU021,2024-11-04,58,447254.24,
SKU021,2024-11-11,63,485810.64,
SKU021,2024-11-18,54,416409.12,
SKU021,2024-11-25,37,285317.36,
SKU021,2024-12-02,55,424120.4,
SKU021,2024-12-09,63,485810.64,
SKU021,2024-12-16,50,385564.0,
SKU021,2024-12-23,54,416409.12,
SKU021,2024-12-30,48,370141.44,50.0
SKU021,2025-01-06,63,485810.64,65.0
SKU021,2025-01-13,60,462676.80000000005,51.0
SKU021,2025-01-20,57,439542.96,50.0
SKU021,2025-01-27,73,562923.4400000001,71.0
SKU021,2025-02-03,63,485810.64,54.0
SKU021,2025-02-10,73,562923.4400000001,67.0
SKU021,2025-02-17,63,485810.64,71.0
SKU021,2025-02-24,78,601479.84,68.0
SKU021,2025-03-03,59,454965.52,79.0
SKU021,2025-03-10,64,493521.92,77.0
SKU021,2025-03-17,75,578346.0,59.0
SKU021,2025-03-24,76,586057.28,65.0
SKU021,2025-03-31,68,524367.04,54.0
SKU021,2025-04-07,50,385564.0,62.0
SKU021,2025-04-14,66,508944.48,80.0
SKU021,2025-04-21,61,470388.08,74.0
SKU021,2025-04-28,66,508944.48,79.0
SKU021,2025-05-05,79,609191.12,67.0
SKU021,2025-05-12,72,555212.16,70.0
SKU021,2025-05-19,70,539789.6,61.0
SKU021,2025-05-26,71,547500.88,73.0
SKU021,2025-06-02,77,593768.5599999999,59.0
SKU021,2025-06-09,79,609191.12,76.0
SKU021,2025-06-16,67,516655.76,56.0
SKU021,2025-06-23,69,532078.32,56.0
SKU021,2025-06-30,57,439542.96,60.0
SKU021,2025-07-07,68,524367.04,53.0
SKU021,2025-07-14,58,447254.24,63.0
SKU021,2025-07-21,62,478099.36,55.0
SKU021,2025-07-28,54,416409.12,55.0
SKU021,2025-08-04,60,462676.8,52.0
SKU021,2025-08-11,54,416409.12,68.0
SKU021,2025-08-18,60,462676.8,59.0
SKU021,2025-08-25,43,331585.04,53.0
SKU021,2025-09-01,47,362430.16000000003,52.0
SKU021,2025-09-08,55,424120.4,55.0
SKU021,2025-09-15,55,424120.4,48.0
SKU021,2025-09-22,53,408697.83999999997,61.0
SKU021,2025-09-29,35,269894.8,50.0
SKU021,2025-10-06,48,370141.44,39.0
SKU021,2025-10-13,65,501233.2,43.0
SKU021,2025-10-20,44,339296.32,55.0
SKU021,2025-10-27,58,447254.24,58.0
SKU021,2025-11-03,46,354718.88,58.0
SKU021,2025-11-10,45,347007.60000000003,63.0
SKU021,2025-11-17,43,331585.04,54.0
SKU021,2025-11-24,47,362430.16000000003,37.0
SKU021,2025-12-01,52,400986.56,55.0
SKU021,2025-12-08,59,454965.52,63.0
SKU021,2025-12-15,47,362430.16000000003,50.0
SKU021,2025-12-22,50,385564.0,54.0
SKU021,2025-12-29,19,146514.32,48.0
SKU022,2024-01-01,64,294209.92,
SKU022,2024-01-08,72,330986.16000000003,
SKU022,2024-01-15,74,340180.22,
SKU022,2024-01-22,74,340180.22,
SKU022,2024-01-29,57,262030.71,
SKU022,2024-02-05,87,399941.61,
SKU022,2024-02-12,80,367762.4,
SKU022,2024-02-19,69,317195.07,
SKU022,2024-02-26,96,441314.88,
SKU022,2024-03-04,73,335583.19,
SKU022,2024-03-11,97,445911.91,
SKU022,2024-03-18,75,344777.25,
SKU022,2024-03-25,93,427523.79,
SKU022,2024-04-01,82,376956.46,
SKU022,2024-04-08,100,459703.0,
SKU022,2024-04-15,73,335583.19,
SKU022,2024-04-22,96,441314.88,
SKU022,2024-04-29,87,399941.61,
SKU022,2024-05-06,83,381553.49,
SKU022,2024-05-13,84,386150.51999999996,
SKU022,2024-05-20,82,376956.46,
SKU022,2024-05-27,78,358568.33999999997,
SKU022,2024-06-03,63,289612.89,
SKU022,2024-06-10,91,418329.73,
SKU022,2024-06-17,94,432120.81999999995,
SKU022,2024-06-24,76,349374.28,
SKU022,2024-07-01,58,266627.74,
SKU022,2024-07-08,74,340180.22,
SKU022,2024-07-15,68,312598.04,
SKU022,2024-07-22,70,321792.1,
SKU022,2024-07-29,59,271224.77,
SKU022,2024-08-05,64,294209.92,
SKU022,2024-08-12,56,257433.68,
SKU022,2024-08-19,68,312598.04,
SKU022,2024-08-26,66,303403.98,
SKU022,2024-09-02,64,294209.92,
SKU022,2024-09-09,59,271224.77,
SKU022,2024-09-16,66,303403.98,
SKU022,2024-09-23,72,330986.16,
SKU022,2024-09-30,53,243642.59,
SKU022,2024-10-07,55,252836.65,
SKU022,2024-10-14,52,239045.56,
SKU022,2024-10-21,47,216060.41,
SKU022,2024-10-28,56,257433.68,
SKU022,2024-11-04,54,248239.62,
SKU022,2024-11-11,69,317195.07,
SKU022,2024-11-18,64,294209.92,
SKU022,2024-11-25,61,280418.83,
SKU022,2024-12-02,62,285015.86,
SKU022,2024-12-09,70,321792.1,
SKU022,2024-12-16,46,211463.38,
SKU022,2024-12-23,59,271224.77,
SKU022,2024-12-30,77,353971.31,64.0
SKU022,2025-01-06,77,353971.31,72.0
SKU022,2025-01-13,69,317195.07,74.0
SKU022,2025-01-20,79,363165.37,74.0
SKU022,2025-01-27,75,344777.25,57.0
SKU022,2025-02-03,75,344777.25,87.0
SKU022,2025-02-10,86,395344.57999999996,80.0
SKU022,2025-02-17,88,404538.64,69.0
SKU022,2025-02-24,76,349374.27999999997,96.0
SKU022,2025-03-03,78,358568.34,73.0
SKU022,2025-03-10,82,376956.45999999996,97.0
SKU022,2025-03-17,84,386150.52,75.0
SKU022,2025-03-24,87,399941.61,93.0
SKU022,2025-03-31,61,280418.83,82.0
SKU022,2025-04-07,67,308001.01,100.0
SKU022,2025-04-14,77,353971.31,73.0
SKU022,2025-04-21,81,372359.43,96.0
SKU022,2025-04-28,85,390747.55,87.0
SKU022,2025-05-05,69,317195.07,83.0
SKU022,2025-05-12,80,367762.39999999997,84.0
SKU022,2025-05-19,93,427523.79,82.0
SKU022,2025-05-26,90,413732.69999999995,78.0
SKU022,2025-06-02,89,409135.67,63.0
SKU022,2025-06-09,90,413732.7,91.0
SKU022,2025-06-16,86,395344.57999999996,94.0
SKU022,2025-06-23,83,381553.49,76.0
SKU022,2025-06-30,70,321792.1,58.0
SKU022,2025-07-07,58,266627.74,74.0
SKU022,2025-07-14,82,376956.46,68.0
SKU022,2025-07-21,64,294209.92,70.0
SKU022,2025-07-28,70,321792.1,59.0
SKU022,2025-08-04,64,294209.92,64.0
SKU022,2025-08-11,64,294209.92,56.0
SKU022,2025-08-18,69,317195.07,68.0
SKU022,2025-08-25,49,225254.47,66.0
SKU022,2025-09-01,55,252836.65,64.0
SKU022,2025-09-08,67,308001.01,59.0
SKU022,2025-09-15,60,275821.8,66.0
SKU022,2025-09-22,61,280418.83,72.0
SKU022,2025-09-29,50,229851.5,53.0
SKU022,2025-10-06,54,248239.62,55.0
SKU022,2025-10-13,58,266627.74,52.0
SKU022,2025-10-20,51,234448.53,47.0
SKU022,2025-10-27,62,285015.86,56.0
SKU022,2025-11-03,44,202269.32,54.0
SKU022,2025-11-10,78,358568.33999999997,69.0
SKU022,2025-11-17,53,243642.59,64.0
SKU022,2025-11-24,69,317195.07,61.0
SKU022,2025-12-01,70,321792.1,62.0
SKU022,2025-12-08,60,275821.8,70.0
SKU022,2025-12-15,62,285015.86,46.0
SKU022,2025-12-22,84,386150.52,59.0
SKU022,2025-12-29,17,78149.51,77.0
SKU023,2024-01-01,100,141674.0,
SKU023,2024-01-08,83,117589.42,
SKU023,2024-01-15,97,137423.78,
SKU023,2024-01-22,100,141674.0,
SKU023,2024-01-29,126,178509.24,
SKU023,2024-02-05,126,178509.24,
SKU023,2024-02-12,109,154424.66,
SKU023,2024-02-19,99,140257.26,
SKU023,2024-02-26,114,161508.36,
SKU023,2024-03-04,136,192676.64,
SKU023,2024-03-11,137,194093.38,
SKU023,2024-03-18,99,140257.26,
SKU023,2024-03-25,117,165758.58000000002,
SKU023,2024-04-01,122,172842.28,
SKU023,2024-04-08,132,187009.68,
SKU023,2024-04-15,118,167175.32,
SKU023,2024-04-22,102,144507.47999999998,
SKU023,2024-04-29,102,144507.48,
SKU023,2024-05-06,120,170008.8,
SKU023,2024-05-13,129,182759.46,
SKU023,2024-05-20,101,143090.74,
SKU023,2024-05-27,123,174259.02000000002,
SKU023,2024-06-03,116,164341.84000000003,
SKU023,2024-06-10,114,161508.36,
SKU023,2024-06-17,124,175675.76,
SKU023,2024-06-24,118,167175.32,
SKU023,2024-07-01,109,154424.66,
SKU023,2024-07-08,88,124673.12,
SKU023,2024-07-15,102,144507.48,
SKU023,2024-07-22,109,154424.66,
SKU023,2024-07-29,105,148757.7,
SKU023,2024-08-05,105,148757.7,
SKU023,2024-08-12,82,116172.68,
SKU023,2024-08-19,99,140257.26,
SKU023,2024-08-26,85,120422.9,
SKU023,2024-09-02,88,124673.12,
SKU023,2024-09-09,87,123256.38,
SKU023,2024-09-16,85,120422.9,
SKU023,2024-09-23,89,126089.86,
SKU023,2024-09-30,76,107672.24,
SKU023,2024-10-07,67,94921.58,
SKU023,2024-10-14,74,104838.76000000001,
SKU023,2024-10-21,84,119006.16,
SKU023,2024-10-28,86,121839.64,
SKU023,2024-11-04,85,120422.9,
SKU023,2024-11-11,94,133173.56,
SKU023,2024-11-18,98,138840.52,
SKU023,2024-11-25,111,157258.14,
SKU023,2024-12-02,104,147340.96,
SKU023,2024-12-09,80,113339.2,
SKU023,2024-12-16,90,127506.6,
SKU023,2024-12-23,99,140257.26,
SKU023,2024-12-30,117,165758.58000000002,100.0
SKU023,2025-01-06,114,161508.36,83.0
SKU023,2025-01-13,92,130340.08,97.0
SKU023,2025-01-20,83,117589.42,100.0
SKU023,2025-01-27,106,150174.44,126.0
SKU023,2025-02-03,98,138840.52,126.0
SKU023,2025-02-10,113,160091.62,109.0
SKU023,2025-02-17,115,162925.1,99.0
SKU023,2025-02-24,119,168592.06,114.0
SKU023,2025-03-03,125,177092.5,136.0
SKU023,2025-03-10,131,185592.94,137.0
SKU023,2025-03-17,127,179925.98,99.0
SKU023,2025-03-24,141,199760.34,117.0
SKU023,2025-03-31,121,171425.54,122.0
SKU023,2025-04-07,127,179925.98,132.0
SKU023,2025-04-14,120,170008.8,118.0
SKU023,2025-04-21,128,181342.72,102.0
SKU023,2025-04-28,107,151591.18,102.0
SKU023,2025-05-05,133,188426.41999999998,120.0
SKU023,2025-05-12,111,157258.14,129.0
SKU023,2025-05-19,118,167175.32,101.0
SKU023,2025-05-26,112,158674.88,123.0
SKU023,2025-06-02,122,172842.28,116.0
SKU023,2025-06-09,117,165758.58,114.0
SKU023,2025-06-16,133,188426.41999999998,124.0
SKU023,2025-06-23,130,184176.2,118.0
SKU023,2025-06-30,105,148757.7,109.0
SKU023,2025-07-07,100,141674.0,88.0
SKU023,2025-07-14,91,128923.34,102.0
SKU023,2025-07-21,107,151591.18,109.0
SKU023,2025-07-28,102,144507.48,105.0
SKU023,2025-08-04,107,151591.18,105.0
SKU023,2025-08-11,102,144507.48,82.0
SKU023,2025-08-18,95,134590.3,99.0
SKU023,2025-08-25,82,116172.68,85.0
SKU023,2025-09-01,76,107672.23999999999,88.0
SKU023,2025-09-08,53,75087.22,87.0
SKU023,2025-09-15,111,157258.14,85.0
SKU023,2025-09-22,90,127506.6,89.0
SKU023,2025-09-29,89,126089.86,76.0
SKU023,2025-10-06,80,113339.2,67.0
SKU023,2025-10-13,74,104838.76,74.0
SKU023,2025-10-20,91,128923.34,84.0
SKU023,2025-10-27,84,119006.16,86.0
SKU023,2025-11-03,91,128923.34,85.0
SKU023,2025-11-10,88,124673.12,94.0
SKU023,2025-11-17,88,124673.12,98.0
SKU023,2025-11-24,90,127506.6,111.0
SKU023,2025-12-01,97,137423.78,104.0
SKU023,2025-12-08,98,138840.52,80.0
SKU023,2025-12-15,96,136007.04,90.0
SKU023,2025-12-22,99,140257.26,99.0
SKU023,2025-12-29,39,55252.86,117.0
SKU024,2024-01-01,93,164504.91,
SKU024,2024-01-08,81,143278.47,
SKU024,2024-01-15,95,168042.65,
SKU024,2024-01-22,87,153891.69,
SKU024,2024-01-29,100,176887.0,
SKU024,2024-02-05,106,187500.22,
SKU024,2024-02-12,84,148585.08,
SKU024,2024-02-19,90,159198.3,
SKU024,2024-02-26,114,201651.18,
SKU024,2024-03-04,115,203420.05,
SKU024,2024-03-11,118,208726.66,
SKU024,2024-03-18,111,196344.57,
SKU024,2024-03-25,117,206957.79,
SKU024,2024-04-01,95,168042.65,
SKU024,2024-04-08,103,182193.61,
SKU024,2024-04-15,113,199882.31,
SKU024,2024-04-22,106,187500.22,
SKU024,2024-04-29,103,182193.61,
SKU024,2024-05-06,108,191037.96,
SKU024,2024-05-13,109,192806.83,
SKU024,2024-05-20,104,183962.48,
SKU024,2024-05-27,118,208726.66,
SKU024,2024-06-03,97,171580.39,
SKU024,2024-06-10,95,168042.65,
SKU024,2024-06-17,114,201651.18,
SKU024,2024-06-24,105,185731.35,
SKU024,2024-07-01,100,176887.0,
SKU024,2024-07-08,83,146816.21,
SKU024,2024-07-15,92,162736.04,
SKU024,2024-07-22,92,162736.04,
SKU024,2024-07-29,88,155660.56,
SKU024,2024-08-05,83,146816.21,
SKU024,2024-08-12,86,152122.82,
SKU024,2024-08-19,100,176887.0,
SKU024,2024-08-26,88,155660.56,
SKU024,2024-09-02,84,148585.08,
SKU024,2024-09-09,83,146816.21,
SKU024,2024-09-16,72,127358.64,
SKU024,2024-09-23,85,150353.95,
SKU024,2024-09-30,83,146816.21,
SKU024,2024-10-07,66,116745.42,
SKU024,2024-10-14,72,127358.64,
SKU024,2024-10-21,62,109669.94,
SKU024,2024-10-28,86,152122.82,
SKU024,2024-11-04,78,137971.86,
SKU024,2024-11-11,72,127358.64,
SKU024,2024-11-18,74,130896.38,
SKU024,2024-11-25,65,114976.55,
SKU024,2024-12-02,76,134434.12,
SKU024,2024-12-09,101,178655.87,
SKU024,2024-12-16,75,132665.25,
SKU024,2024-12-23,71,125589.77,
SKU024,2024-12-30,101,178655.87,93.0
SKU024,2025-01-06,77,136202.99,81.0
SKU024,2025-01-13,73,129127.51000000001,95.0
SKU024,2025-01-20,80,141509.6,87.0
SKU024,2025-01-27,88,155660.56,100.0
SKU024,2025-02-03,84,148585.08000000002,106.0
SKU024,2025-02-10,95,168042.65,84.0
SKU024,2025-02-17,91,160967.16999999998,90.0
SKU024,2025-02-24,116,205188.91999999998,114.0
SKU024,2025-03-03,104,183962.48,115.0
SKU024,2025-03-10,117,206957.78999999998,118.0
SKU024,2025-03-17,141,249410.66999999998,111.0
SKU024,2025-03-24,119,210495.53,117.0
SKU024,2025-03-31,116,205188.91999999998,95.0
SKU024,2025-04-07,90,159198.30000000002,103.0
SKU024,2025-04-14,110,194575.7,113.0
SKU024,2025-04-21,105,185731.35,106.0
SKU024,2025-04-28,108,191037.96000000002,103.0
SKU024,2025-05-05,121,214033.27000000002,108.0
SKU024,2025-05-12,88,155660.56,109.0
SKU024,2025-05-19,91,160967.16999999998,104.0
SKU024,2025-05-26,97,171580.39,118.0
SKU024,2025-06-02,94,166273.78,97.0
SKU024,2025-06-09,105,185731.35,95.0
SKU024,2025-06-16,101,178655.87,114.0
SKU024,2025-06-23,107,189269.09,105.0
SKU024,2025-06-30,94,166273.78,100.0
SKU024,2025-07-07,79,139740.73,83.0
SKU024,2025-07-14,70,123820.9,92.0
SKU024,2025-07-21,73,129127.51,92.0
SKU024,2025-07-28,104,183962.48,88.0
SKU024,2025-08-04,84,148585.08,83.0
SKU024,2025-08-11,83,146816.21,86.0
SKU024,2025-08-18,69,122052.03,100.0
SKU024,2025-08-25,93,164504.91,88.0
SKU024,2025-09-01,104,183962.48,84.0
SKU024,2025-09-08,79,139740.72999999998,83.0
SKU024,2025-09-15,84,148585.08000000002,72.0
SKU024,2025-09-22,80,141509.6,85.0
SKU024,2025-09-29,69,122052.03,83.0
SKU024,2025-10-06,65,114976.55,66.0
SKU024,2025-10-13,75,132665.25,72.0
SKU024,2025-10-20,82,145047.34,62.0
SKU024,2025-10-27,83,146816.21,86.0
SKU024,2025-11-03,82,145047.34,78.0
SKU024,2025-11-10,82,145047.34,72.0
SKU024,2025-11-17,80,141509.6,74.0
SKU024,2025-11-24,76,134434.12,65.0
SKU024,2025-12-01,93,164504.91,76.0
SKU024,2025-12-08,72,127358.64,101.0
SKU024,2025-12-15,85,150353.95,75.0
SKU024,2025-12-22,71,125589.77,71.0
SKU024,2025-12-29,27,47759.49,101.0
SKU025,2024-01-01,14,161812.14,
SKU025,2024-01-08,21,242718.21000000002,
SKU025,2024-01-15,16,184928.16,
SKU025,2024-01-22,24,277392.24,
SKU025,2024-01-29,18,208044.18,
SKU025,2024-02-05,19,219602.19,
SKU025,2024-02-12,18,208044.18,
SKU025,2024-02-19,23,265834.23,
SKU025,2024-02-26,25,288950.25,
SKU025,2024-03-04,22,254276.22,
SKU025,2024-03-11,21,242718.21000000002,
SKU025,2024-03-18,27,312066.27,
SKU025,2024-03-25,31,358298.31,
SKU025,2024-04-01,24,277392.24,
SKU025,2024-04-08,19,219602.19,
SKU025,2024-04-15,17,196486.17,
SKU025,2024-04-22,28,323624.28,
SKU025,2024-04-29,19,219602.19,
SKU025,2024-05-06,20,231160.2,
SKU025,2024-05-13,21,242718.21,
